HASH,CATEG,REPO,TIME
63cf428be0f20bc8585331d05bdfb1b286b47f45,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/java/static-site/cdk.json,2019-11-25T22-54-03
4f6ed9f2a1e39d36306320abe2bace79f7c90741,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/java/custom-resource/cdk.json,2019-11-22T11-15-02
be241ddb907d522868eeaad9b6dd60bb5ac439f4,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/csharp/random-writer/cdk.json,2019-11-08T13-11-34
df82bdd4d5c445f8e9d02fb2c1c0e8bdf7e6cf45,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/csharp/my-widget-service/cdk.json,2019-11-01T21-09-44
7f286390b45bfe6a8b154007a00999e42b3acc58,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/typescript/ecs/cross-stack-load-balancer/cdk.json,2019-10-24T14-17-32
ffda295e6f7b2cb1776661a7284dc3b16ee0496c,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/python/codepipeline-docker-build/cdk.json,2019-10-21T11-54-00
995e9cc01a00482c56bb77d2c9bc74f7b72e76be,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/python/appsync-graphql-dynamodb/cdk.json,2019-09-17T16-06-49
4393c3b313f3917566d897ef3d33d5bd9209c31d,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/python/my-widget-service/cdk.json,2019-09-17T15-59-49
f1cc6eb7b6fb0c3814e67a103ef042c7eda80efb,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/csharp/my-widget-service/cdk.json,2019-09-17T11-54-51
96c5cbce9c05316c38341f59593d0b8a73f1720d,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/python/lambda-triggered-by-existing-kinesis-stream/cdk.json,2019-09-17T11-50-19
09dac8432727a88d66f7edce5dfd22536c2bc584,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/python/api-cors-lambda/cdk.json,2019-09-17T11-47-41
ce8c08bc914f9d60d4d377189216e74b402dce49,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/python/lambda-s3-trigger/cdk.json,2019-09-17T11-44-26
3dbf7be6a659d85c79d07a835e347a44ece3d6f6,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/python/url-shortener/cdk.json,2019-08-27T18-18-32
4fb271021fcb41c5d6d84ea15e0fe264caf1af33,BUGGY_COMMIT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/typescript/appsync-graphql-dynamodb/cdk.json,2019-05-31T11-03-50
9edc9912d6258c3155e5b687bc2123d81f3df101,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/java/lambda-cron/cdk.json,2019-05-19T21-23-24
4243b4e127883b79a777f897df6ae2f5e6d09cde,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/typescript/api-cors-lambda-crud-dynamodb/cdk.json,2019-05-19T21-21-42
db155d25c45c05379332d719d9e1be0e49808add,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/typescript/ecs/fargate-service-with-local-image/cdk.json,2019-04-18T17-55-14
4f0954d5068a2d0531c21d361fe4465fe07f2f08,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/python/custom-resource/cdk.json,2019-04-18T17-53-10
086e0213a904503c5ccd3ff983174afe0a397675,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/typescript/ecs/fargate-service-with-logging/cdk.json,2019-04-10T18-11-58
0f0580e0c0f3dd575f0d8fe41a88dcfc5af76607,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/typescript/ecs/fargate-service-with-logging/cdk.json,2019-04-10T18-11-58
96eb43be03a24569a6114fefa1ab326000653163,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/typescript/ecs/ecs-service-with-logging/cdk.json,2019-04-10T18-11-58
c21fcfa726c020e64674bfcb24fb89411412f097,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/typescript/ecs/ecs-service-with-task-networking/cdk.json,2019-04-01T10-39-18
94167e87b6c5961419d413eb9e98a8c0104c9963,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/typescript/ecs/fargate-service-with-auto-scaling/cdk.json,2019-03-21T12-07-45
3863fc03031f568a8032b4a69cdc9cca87d08994,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/typescript/classic-load-balancer/cdk.json,2019-03-20T10-59-43
9d7fb494aeefb870976f121e0e82a6a29d9a3206,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/typescript/classic-load-balancer/cdk.json,2019-03-08T14-32-20
4a6e9d1adc4da5b6cc5399cf9e4112ad8bc37775,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/typescript/ecs/ecs-service-with-task-placement/cdk.json,2019-02-15T08-59-41
48da03653497f7b0aa70067e642a12f4da90cb77,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/typescript/static-site/cdk.json,2019-02-15T08-32-34
2517e5eee5fe5a8aa343d8f0fa2fd1b6ad615b8a,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/typescript/ecs/ecs-service-with-advanced-alb-config/cdk.json,2019-02-13T15-19-13
aae70b321fdf3680812606954b9971659d9de3db,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/typescript/ecs/cluster/cdk.json,2019-02-13T15-19-13
c8f415fa55ae67dd9d658f5fdc258de97dfa3e83,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/typescript/my-widget-service/cdk.json,2019-02-13T13-43-14
4ddfb678f2bcb69e72eef720f5fea0f12a5b776d,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/typescript/lambda-cron/cdk.json,2019-02-07T17-18-05
37af6182bd8f1702919f7aaee6631be31aaa3813,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/typescript/application-load-balancer/cdk.json,2019-02-07T17-09-53
7e87d389a66736a445139876b9136c799a706469,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/typescript/stepfunctions-job-poller/cdk.json,2019-02-07T16-28-43
ff113200ce97340d3cc5a0840f9ecccdaf76150f,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/typescript/custom-resource/cdk.json,2019-02-07T16-19-49
63ac535b4d0612755f459afb5bef30834bf5aea6,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/typescript/resource-overrides/cdk.json,2019-02-07T16-01-40
5d8e16f52474e93783c57ef2ec8a4482f0eed1e3,BUGGY_COMMIT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/java/hello-world/cdk.json,2019-02-07T14-41-21
dd24821105680e9909007838b50b77be92ccf66e,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/300574933/java/hello-world/cdk.json,2019-02-07T09-50-57
9ea07bf2f4e90a9bc003ac90354f728d67fbdfab,CD_CREDENTIAL_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/304553786/source/per-stage-dns/cdk.json,2023-01-16T09-18-54
9ea07bf2f4e90a9bc003ac90354f728d67fbdfab,CONDITIONAL_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/304553786/source/per-stage-dns/cdk.json,2023-01-16T09-18-54
ff876bf6fdac683a4ed454ae9296ff991159e2ce,BUGGY_COMMIT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/304553786/source/4-landing-page-with-feedback-api/infrastructure/cdk.json,2023-01-16T06-44-55
751e819ead293ac5d3760e6afb387c80ef24a75f,BUGGY_COMMIT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/304553786/source/4-landing-page-with-feedback-api/infrastructure/cdk.json,2023-01-15T22-59-30
f950cb34b9be026bf374d0f14d19b27b6508c450,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/304553786/source/2-landing-page/cdk/cdk.json,2023-01-15T22-49-14
e5b21d79007829addd0c8cb43bf499a1751284b7,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/304553786/source/1-SDLC-organization/cdk.json,2021-12-27T13-39-22
e9adc5169d4689e4243b7a3bb972f3a5d36edbc1,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/304553786/source/1-SDLC-organization/cdk.json,2021-12-27T13-39-22
2c3e022d9d871adf79a8cbc6d85bebb550b4c038,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/304553786/source/1-SDLC-organization/cdk.json,2021-12-27T13-39-22
02cb3ff4d5cf3c3e4d95cebd09a224594b87f336,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/304553786/source/1-SDLC-organization/cdk.json,2021-12-27T13-39-22
0e0ea9ec9bb3740943bf0ad7a4fab0a6c3a47dc6,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/304553786/source/1-SDLC-organization/cdk.json,2021-12-27T13-39-22
576be4e6d3d6dc9788091fba2b6f97e583fec9fc,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/304553786/source/5-unicornPics/loadtesting/cdk.json,2021-10-14T12-15-22
64d0f27550f2da8385c5e43b39ded24903b03482,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/304553786/source/5-unicornPics/backend/cdk.json,2021-04-15T22-47-56
2b0275d03ad1ed7e76e54a71cca62aa550b12077,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/304553786/source/per-stage-dns/cdk.json,2021-03-04T16-53-07
42fd3db9ccafccffa1ab3123e97dfdcb98dc545a,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/304553786/source/4-landing-page-with-feedback-api/infrastructure/cdk.json,2021-01-28T09-59-23
ac6217075994812ad3e8bae6bb4d3e59b7ac5e77,CD_NETWORK_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/304553786/source/4-containerized-service/cdk/cdk.json,2021-01-28T09-29-42
ac6217075994812ad3e8bae6bb4d3e59b7ac5e77,CONDITIONAL_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/304553786/source/4-containerized-service/cdk/cdk.json,2021-01-28T09-29-42
a9b729ef3862db6faf5dc72e5a9234b56c2f08d6,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/304553786/source/4-landing-page-with-feedback-api/infrastructure/cdk.json,2021-01-28T09-27-29
13d5d52ffb1ba1cbc63f4fd8702ad70eb9057c34,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/304553786/source/4-landing-page-with-feedback-api/infrastructure/cdk.json,2021-01-25T10-12-32
231b1a9be58008044b68fc4021a8491f975967ad,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/304553786/source/4-landing-page-with-feedback-api/infrastructure/cdk.json,2021-01-20T22-44-41
ea5376cf537469d0052ad8e8865004cf0b40b539,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/304553786/source/4-landing-page-with-feedback-api/infrastructure/cdk.json,2021-01-20T22-43-56
ecdb75be2fa24edde6c6e6a7aba82d59db05f197,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/304553786/source/1-SDLC-organization/cdk.json,2020-11-27T19-01-16
1aaf459842af3cc5a1d2f463980767cc507d54e5,CONDITIONAL_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/304553786/source/2-landing-page/cdk/cdk.json,2020-11-27T18-24-01
1aaf459842af3cc5a1d2f463980767cc507d54e5,SERVICE_RESOURCE_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/304553786/source/2-landing-page/cdk/cdk.json,2020-11-27T18-24-01
1385c24dcc18c03a308d966b6b9414b53e9bfca3,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/304553786/source/3-landing-page-cicd/cdk/cdk.json,2020-11-12T10-46-34
ee10434d263a32b2a54bb0b3f756397cdd2b9d8c,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/304553786/source/2-landing-page/cdk/cdk.json,2020-11-11T17-29-54
1a5b4fb906e671c48b024693eb67ee313d7d3960,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/304553786/source/2-landing-page/cdk/cdk.json,2020-11-08T21-25-38
e446810969eb9320ab4eef7e58f99e941bc457cf,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/aws/k8s-iam-pulumi/Pulumi.yaml,2024-08-27T14-15-20
7696da5b2eeb8b1d2771e6f81cf3cf210277c95c,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/aws/nat-instance-pulumi/Pulumi.yaml,2024-02-02T22-39-36
7ba159ad01a59aaf138dbf98954ece418600ebef,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/docker/docker-ssh-pulumi/Pulumi.yaml,2024-01-20T02-16-14
585c4438c9460f0d1ebea164b2ed32a992d223b3,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/coreos/fcos-pulumi-aws/Pulumi.yaml,2024-01-14T14-22-15
d48fe0204905c0e60a55b938c92cacb2655ead70,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/debian/debian-pulumi-azure/Pulumi.yaml,2024-01-13T21-22-23
7c41083a1650bd7def73496a23e8733747791f02,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/ubuntu/ubuntu-pulumi-aws/Pulumi.yaml,2023-11-18T22-09-14
c430ba4c787da13d6f87d17ede37377f4accc7b3,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/flatcar/flatcar-pulumi-aws/Pulumi.yaml,2023-11-12T21-24-47
962caf0213b8d5b85dc6e6236096278e17051616,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/pulumi/aws-k8s-infra/Pulumi.yaml,2023-11-12T19-52-18
b07b10c93f8a9894aa4e95b69f30ea871976f4f7,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/debian/debian-pulumi-aws/Pulumi.yaml,2023-11-08T11-19-29
fd04bd4592fc048138b6ce484ffefc98b9646e70,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/pulumi/eks-from-scratch/Pulumi.yaml,2023-11-02T13-55-29
d7e2eea8be020156299c69901e03a55bdc4e5252,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/terraform/aws/new-beanstalk/outputs.tf,2021-09-16T14-39-34
2b6ecf412a5ed5508af586ea37ff668188fdf347,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/terraform/aws/new-elasticache/main.tf,2021-09-16T14-30-58
12868566c1d1042eaac3ed6ebedd4f7d7ce2915c,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/terraform/aws/new-s3/main.tf,2021-09-16T14-20-12
6e6942507e69b5bf03b5da135632b9accdfae05d,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/terraform/aws/new-igw/main.tf,2021-09-16T14-15-05
b6e221fe77b1c4ebc51230bd2785c3dbefcf55b6,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/terraform/aws/new-natgw/main.tf,2021-09-16T14-09-12
8d7cf1304b20e5fc010743224a605d88f1d64bb2,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/terraform/aws/new-igw/main.tf,2021-09-15T16-11-54
f3d07dd170e5c55bcf9613e18987138b192cad3d,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/terraform/aws/new-igw/main.tf,2021-09-15T16-04-43
3743773945e4d9aa48835b594ae06f4210536705,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/kubernetes/capi-velero/instances.tf,2021-01-20T21-23-19
742eee95b45f8fade266fa9c31a515696bd3f3c5,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/terraform/oci/outputs.tf,2018-10-10T01-38-10
27d7a5aae58c3f6e1359e681f09cfe1836034782,BUGGY_COMMIT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/etcd/etcdv3-ansible-aws-tf/provider.tf,2018-04-24T11-17-14
27d7a5aae58c3f6e1359e681f09cfe1836034782,CD_CACHE_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/etcd/etcdv3-ansible-aws-tf/provider.tf,2018-04-24T11-17-14
27d7a5aae58c3f6e1359e681f09cfe1836034782,SYNTAX_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/etcd/etcdv3-ansible-aws-tf/provider.tf,2018-04-24T11-17-14
c97a117cba246d9127bd80d4b41dd902a54ed7c4,CD_NETWORK_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/etcd/etcdv3-ansible-aws-tf/main.tf,2018-04-23T15-57-05
c97a117cba246d9127bd80d4b41dd902a54ed7c4,CONFIG_DATA_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/etcd/etcdv3-ansible-aws-tf/main.tf,2018-04-23T15-57-05
ccd32c908af42e152be30285a5b7d06f703ac2b5,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/etcd/etcdv3-ansible-aws-tf/main.tf,2018-04-23T13-31-23
48b6d51900e8f8757502f6c0f5b5de3d79b379e3,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/etcd/etcdv3-ansible-aws-tf/provider.tf,2018-04-23T12-24-48
56451445898ee3c519d516447a81e8911ee5711c,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/terraform/aws/bastion-aws/instances.tf,2017-10-18T11-52-09
7842a4535acb76ed2cd2a7da7cd10fe5caf1547c,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/terraform/aws/asg-elb/provider.tf,2017-10-18T08-59-59
1e2301694a62393c7a52d0b702dc63f81b166080,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/terraform/aws/ic-module-asg/provider.tf,2017-09-26T10-32-07
e260eb828ecf63df1e107822d23653c37818522e,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/terraform/aws/ic-module/provider.tf,2017-09-24T22-04-11
525db796e68a4f81cf2bd20f5622ce54e9332d66,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/terraform/aws/vpc-all-azs/provider.tf,2017-09-21T23-28-51
2fca12122aade9a16868fabdc9f46dcc71ce4d74,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/ansible/bootstrap/provider.tf,2017-09-18T21-40-05
198771b160a78ea6ccfdc38044f38352289f9589,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/traefik/tf-ans-swarm/networking.tf,2017-09-17T21-04-26
f9f765d5525a1b368c6ad321b24d7151ff89745d,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/terraform/aws/asg-elb/output.tf,2017-09-07T23-08-10
2aec01ac6405c105f6411f0e41febd6c7a22737c,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/terraform/aws/asg-elb/main.tf,2017-09-07T22-03-37
d1c1f6c3060989606bafd7142b822e402866c5cf,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/terraform/aws/asg-elb/provider.tf,2017-06-06T06-06-11
e0228f280992b103100c04e0960d3954a579ea82,CD_CACHE_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/terraform/aws/new-vpc/provider.tf,2017-05-25T10-09-03
e0228f280992b103100c04e0960d3954a579ea82,CONFIG_DATA_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/terraform/aws/new-vpc/provider.tf,2017-05-25T10-09-03
85ba80ace751c9b4de168d27820f36bbb8c627ae,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/terraform/aws/bastion-aws/provider.tf,2017-05-25T09-50-48
001486667402a4bd903679cf9a643dec80de80dd,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/terraform/aws/simple-ec2/provider.tf,2017-05-25T09-31-56
23f55bbdcc24a90b5cf4dd2b26cc095264df437e,CD_NETWORK_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/terraform/aws/simple-module/main.tf,2017-05-25T09-02-44
23f55bbdcc24a90b5cf4dd2b26cc095264df437e,CONFIG_DATA_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/terraform/aws/simple-module/main.tf,2017-05-25T09-02-44
23f55bbdcc24a90b5cf4dd2b26cc095264df437e,SYNTAX_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/terraform/aws/simple-module/main.tf,2017-05-25T09-02-44
fa0bd115bbac038246d86f14301b803dc26a2f31,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/terraform/aws/simple-module/provider.tf,2017-05-25T08-59-01
b115a5c624b57a26af167e117a7bde7ca715b011,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/terraform/aws/bastion-aws/instances.tf,2017-05-23T16-19-56
44500f14a3e2e5094575e40ed6c92543fc3ba9b6,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/30375669/terraform/aws/bastion-aws/instances.tf,2017-03-16T11-15-14
a95c48777e700ffe79b69741a97d731dce6f39ea,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/286576729/cdktf.json,2024-02-19T12-30-18
60a47fcba84eea5a090048d7e684096c63c43c3d,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/286576729/cdktf.json,2022-11-30T13-20-47
26a77b415239e9a745adcbee831259f1b9d0245a,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/286576729/cdktf.json,2022-05-25T08-43-30
bdfb1d70708795b66f02b03ebfb999ce58c3d032,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/286576729/cdktf.json,2022-01-14T17-10-05
d939b1d9f27790ae1dc821418a128d2bf22b452b,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/286576729/cdktf.json,2022-01-14T18-04-25
bb07af71346523e1eb6cf17c916bf6c22da61498,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/286576729/cdktf.json,2022-01-04T16-05-43
a762a140d7ec1f573a693285fb8c268dba0e5549,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/286576729/cdktf.json,2022-01-04T16-03-09
a3f2e0e692f5b5fd71f7b4f8329f8040bc4c2ffc,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/286576729/cdktf.json,2022-01-04T12-05-37
b9d8b02aa40d27038fb4f92512bf18b589c9ce70,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/286576729/cdktf.json,2022-01-04T12-03-21
12729bf95c921b53ce819999651907a0e650dad2,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/286576729/cdktf.json,2022-01-04T08-05-27
a3bc1cefc87ae9f7882b4c3336e21e7f4cfd0f0a,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/286576729/cdktf.json,2022-01-04T08-03-10
1936ab1da27d14621be4b0b2fe1e19d68a4a115a,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/286576729/cdktf.json,2022-01-04T04-06-09
77a5400b101518d0187d8972a17ad4e190df3548,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/286576729/cdktf.json,2022-01-04T04-03-26
0aa6d7458493cfd4416f997b3054d52d7ebecfd8,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/286576729/cdktf.json,2022-01-04T00-08-58
fdb4478cb6df334305df8d458f2fe3afc4577149,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/286576729/cdktf.json,2022-01-04T00-06-43
8e166d25ca2d035854e440d8a9682f3702c00dc2,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/286576729/cdktf.json,2022-01-03T20-05-17
3cc38deaf4d3a87d7ae7f4800c46bdd2972bc1c2,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/286576729/cdktf.json,2022-01-03T20-03-05
8c61c37ae78cbbbd6cf6407380bfc8d05d070657,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/286576729/cdktf.json,2022-01-03T16-05-56
141c71b81402887aa30212eb5374d41c18922028,NO_DEFECT,/home/aluno/Documentos/go8-replication-tool/ACID/dataset/REPLICATION/286576729/cdktf.json,2022-01-03T16-03-29
